可信数据空间堡垒机单项服务统计,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.75,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.74,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.72,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.73,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.71,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.69,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.70,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.68,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.67,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.66,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.65,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.13,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.35,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.34,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.33,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.32,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.31,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.30,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.29,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.28,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.27,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.26,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.25,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.24,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.23,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.22,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.21,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.20,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.19,,2025-09-16 00:00:00,,2025-12-15 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.18,,2025-12-17 00:00:00,,2026-03-17 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.17,,2025-12-17 00:00:00,,2026-03-17 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.16,,2025-12-17 00:00:00,,2026-03-17 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.15,,2025-12-17 00:00:00,,2026-03-17 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.14,,2025-12-17 00:00:00,,2026-03-17 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.11,,2025-12-17 00:00:00,,2026-03-17 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.10,,2025-12-17 00:00:00,,2026-03-17 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.9,,2025-12-17 00:00:00,,2026-03-17 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.8,,2025-12-17 00:00:00,,2026-03-17 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.7,,2025-12-17 00:00:00,,2026-03-17 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.5,,2025-12-19 00:00:00,,2026-03-19 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,30,165.9,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.6,,2026-01-08 00:00:00,,2026-04-08 00:00:00,2026-04-08 00:00:00,2026-04-30 00:00:00,30,165.9,23,127.19,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.4,,2026-01-08 00:00:00,,2026-04-08 00:00:00,2026-04-08 00:00:00,2026-04-30 00:00:00,30,165.9,23,127.19,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.3,,2026-01-08 00:00:00,,2026-04-08 00:00:00,2026-04-08 00:00:00,2026-04-30 00:00:00,30,165.9,23,127.19,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.2,,2026-01-08 00:00:00,,2026-04-08 00:00:00,2026-04-08 00:00:00,2026-04-30 00:00:00,30,165.9,23,127.19,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.84,,2026-02-05 00:00:00,,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,cke上paas产品
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.85,,2026-02-05 00:00:00,,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.86,,2026-02-05 00:00:00,,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.87,,2026-02-05 00:00:00,,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.88,,2026-02-05 00:00:00,,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.89,,2026-02-05 00:00:00,,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.90,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,分析型数据库
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.91,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.92,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.93,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.94,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,连接器
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.95,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.96,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.97,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.98,,2026-02-05 00:00:00,,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,开源社区
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.99,,2026-02-05 00:00:00,,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,开源数据管理
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.100,,2026-02-05 00:00:00,,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.101,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,Doris(计算引擎)
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.102,,2026-02-05 00:00:00,,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,DataIQ
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.103,,2026-02-05 00:00:00,,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,沙箱
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.104,,2026-02-05 00:00:00,,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,即时通讯
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.105,,2026-02-05 00:00:00,,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,智能服务开发与本地知识库
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.106,,2026-02-05 00:00:00,,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,可信安全-管理平台
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.107,,2026-02-05 00:00:00,,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,可信安全-管控端
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.108,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,区域功能节点
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.109,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,缓存型数据库（redis）
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.110,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.111,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,全文检索库（es）
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.112,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.113,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,统一用户认证平台
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.114,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.115,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.116,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,区块链服务平台
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.117,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.118,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.119,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.120,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.121,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.122,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,合同管理系统
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.123,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,城市可信数据空间统一门户
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.124,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.125,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,数据流通利用平台
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.126,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.127,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.128,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.129,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.130,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,开发利用平台
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.131,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.132,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.133,,2026-02-05 00:00:00,2026-04-22 00:00:00,2026-05-06 00:00:00,2026-04-01 00:00:00,2026-04-21 00:00:00,21,116.13,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.134,,2026-03-18 00:00:00,,2026-06-16 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,Doris-1
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.135,,2026-03-18 00:00:00,,2026-06-16 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,Doris-2
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.136,,2026-03-18 00:00:00,,2026-06-16 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,Doris-3
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.137,,2026-03-18 00:00:00,,2026-06-16 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,Doris-4
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.138,,2026-03-18 00:00:00,,2026-06-16 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,Doris-5
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,173.100.102.139,,2026-03-18 00:00:00,,2026-06-16 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,Doris-6
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,100.126.102.93,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,
26,操作系统服务,银河麒麟高级服务器操作系统,1,套/日,5.53,100.126.102.94,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,165.9,0,0,,
合计数量,,,107,合计金额,,,,,,,,,,16009.35,,7974.25999999999,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
可信数据空间-数据库单项服务统计,,,,,,,,,,,,,,,,,,
服务目录编号,服务类型,服务名称,数量,单位,单价,备注,备注,开通时间,关停时间,计费开始时间,本期计费开始时间,本期计费截至日期,本月核算天数,本月核算金额,"截至2026年4月30日
应计费天数",合计费用,,
2,数据库服务,达梦数据库-企业版,1,套/日,415.74,100.126.102.84,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,12472.2,0,0,,
2,数据库服务,达梦数据库-企业版,1,套/日,415.74,100.126.102.74,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,12472.2,0,0,,
2,数据库服务,达梦数据库-企业版,1,套/日,415.74,100.126.102.75,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,12472.2,0,0,,
2,数据库服务,达梦数据库-企业版,1,套/日,415.74,100.126.102.76,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,12472.2,0,0,,
2,数据库服务,达梦数据库-企业版,1,套/日,415.74,100.126.102.77,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,12472.2,0,0,,
2,数据库服务,达梦数据库-企业版,1,套/日,415.74,100.126.102.78,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,12472.2,0,0,,
2,数据库服务,达梦数据库-企业版,1,套/日,415.74,100.126.102.79,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,12472.2,0,0,,
2,数据库服务,达梦数据库-企业版,1,套/日,415.74,100.126.102.80,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,12472.2,0,0,,
2,数据库服务,达梦数据库-企业版,1,套/日,415.74,100.126.102.81,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,12472.2,0,0,,
2,数据库服务,达梦数据库-企业版,1,套/日,415.74,100.126.102.82,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,12472.2,0,0,,
2,数据库服务,达梦数据库-企业版,1,套/日,415.74,100.126.102.83,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,12472.2,0,0,,
2,数据库服务,达梦数据库-企业版,1,套/日,415.74,100.126.102.85,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,12472.2,0,0,,
2,数据库服务,达梦数据库-企业版,1,套/日,415.74,100.126.102.86,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,12472.2,0,0,,
2,数据库服务,达梦数据库-企业版,1,套/日,415.74,100.126.102.93,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,12472.2,0,0,,
2,数据库服务,达梦数据库-企业版,1,套/日,415.74,100.126.102.94,,2026-04-14 00:00:00,,2026-07-13 00:00:00,2026-04-01 00:00:00,2026-04-30 00:00:00,30,12472.2,0,0,,
合计数量,,,396,合计金额,,,,,,,,,,187083,,0,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
服务目录编号,服务类型,服务名称,数量,单位,合计费用,,,,,,,,,,,,,
50,安全服务,VPN-10用户,2,套/日,592.02,,,,,,,,,,,,,
26,操作系统服务,银河麒麟高级服务器操作系统,103,套/日,7974.25999999999,,,,,,,,,,,,,
